main1,main2,harm1,harm2,labels
363.2865681428922,292.6431706387154,253.1199656196569,95.41409190524124,1.0
402.714686178166,309.3777919155627,297.8113308074508,100.92647931161899,1.0
509.8290797870652,335.71590212231746,421.0611107179272,77.06721122350307,1.0
490.4070887479747,324.51954301371893,468.7071984962068,43.22140124401582,1.0
480.0959787149025,295.16947990047004,502.30249540073095,60.73897907437123,1.0
311.2680885994574,298.3088957904625,573.4286049526196,69.48540317239177,1.0
441.53471369512533,303.0958091674665,564.4303990179432,78.58018347278373,1.0
380.8714217369898,318.8329164541237,546.2223981275617,92.9980473965977,1.0
352.20553649732796,300.0321944068856,521.4393222218454,78.92758281533047,1.0
312.5108696720446,324.5423976091874,515.9433266984902,89.0481021504828,1.0
240.53868050610626,381.2295397069691,458.4388864791363,119.15322994295562,1.0
253.42744343611253,340.7256039809731,423.55166917574456,100.26145102020392,1.0
330.25848653077753,277.7948235794082,371.08367856812197,133.19939881205102,1.0
356.5734798940397,332.1656339257528,409.68905153368127,100.51238619849536,1.0
338.3939311553306,312.4773577366995,383.30670997494053,144.51315755667588,1.0
471.7746900539313,312.01956483588384,327.95451082925166,122.1360088769905,1.0
417.08815708123694,274.2120689583325,299.4711638189122,122.30761757051552,1.0
465.0506216262315,294.88354651918763,304.9443540916354,117.23217817052053,1.0
395.90883898622917,279.6913694066437,329.33146207543274,124.05218642828528,1.0
393.30782062049695,338.10564301078074,317.57345852323357,131.8448030830366,1.0
363.5450093693336,255.345209038977,404.8127983190538,110.98860787102171,1.0
497.97150906820764,282.9127790831444,352.2698012504928,115.82384611284695,1.0
578.9462997799963,237.9925679538644,396.8129757935198,95.32725766112745,1.0
448.678133966538,287.50404813587136,439.70597682794977,85.95456778349671,1.0
426.98825414186916,250.70543577634902,451.43362658358825,88.57207840164646,1.0
385.8225483879383,216.61255486506354,433.2868787087941,108.86560106746163,1.0
506.3548370353225,205.17879546811727,400.2845011644068,128.14834845102504,1.0
438.7078797702377,232.3407806353662,388.08634854462395,107.24532948905335,1.0
414.7411634547187,204.53217099079683,309.3486448638743,108.54710342170354,1.0
429.2986029226668,268.7055332761,335.0653264655417,116.08699059328872,1.0
447.6048992407814,288.9302592519681,296.66129328464837,128.54736179943288,1.0
338.08732722417983,264.28834199979605,254.065350996276,133.40168316421577,1.0
443.4355307260489,326.2013526017412,285.63033437987553,95.48536462243257,1.0
377.93082374138424,304.29284791248546,199.7011610167419,117.58610371990967,2.0
362.1606399917429,326.8824285410166,208.3234315711682,81.30104031726108,2.0
435.8825566049119,354.0827971905576,193.583853422244,122.12500986757978,2.0
431.79115628875724,380.1433634600128,208.88552833478158,136.1113772085388,2.0
328.6963543543334,289.303531109543,153.97457975424393,94.78009682628159,2.0
366.3548856620551,303.7741497339446,179.23575384630996,103.88944158629775,2.0
330.9540618205895,367.97246165731127,149.03866475956121,130.034598199643,2.0
497.14649535505106,353.03332624483863,139.20568054435654,108.00816050933365,2.0
500.80822590752587,439.2689688456997,128.033143504901,157.8774313425923,2.0
472.1152743544175,380.0038566384831,196.622598930533,149.54965782356285,2.0
422.2723950484211,312.9464960588087,143.86484360646207,127.07613009229541,2.0
286.68230200157103,339.7301121003025,183.2932403867599,161.34436904112226,2.0
310.2642658253172,413.6141440068688,180.80598933069496,180.46305411591555,2.0
457.29906476770935,369.26332368581853,156.20287606905643,127.25881797982737,2.0
525.3985909392076,422.9885840120984,188.96993391462124,183.8297610424675,2.0
682.9285165376955,270.9635051485523,202.02997958761654,157.28020429152872,2.0
600.0627543641709,219.52129764719905,177.2269194840543,163.1224127016253,2.0
551.1610231153886,231.5518553689638,133.6088169944665,152.94904112514308,2.0
607.1020843968114,425.1659764557109,201.43451233975594,139.98151864173968,2.0
634.5032176148752,446.7692292841021,208.38206336203302,130.5657164469405,2.0
560.5671557869957,469.6450873309636,171.84731012014004,112.87645069072175,2.0
373.4935659825731,459.09369388516006,134.8118512839193,116.38258011716997,2.0
426.7904939982627,511.3636244638502,131.4324888600013,110.47575988543697,2.0
355.9495478611906,518.7255621388217,86.0612872474366,128.86766008388778,2.0
412.4360515704399,504.3157970585322,108.60238649197942,123.97077408993371,2.0
376.99153505168664,462.2123582142997,132.91731352152289,110.06470030996698,2.0
536.7755618047578,350.6799279352909,136.97585300054817,132.0571785136479,2.0
579.3628127761133,352.13332101194413,125.86690662111995,125.47582725051497,2.0
505.2990357511605,355.5898180382777,109.57917922297513,101.0357454781887,2.0
553.7433769576816,405.58262030792775,127.50349051719304,128.2681926184711,2.0
609.9108131704821,390.7938312436113,100.23045734034761,112.5050755909392,2.0
694.4832429378472,364.8621953587763,124.84102595961926,115.52638670197828,2.0
690.8766877871628,366.9655101021981,157.87554055059167,166.46959627647533,2.0
464.9595881738239,236.46099731079235,286.50798922025587,116.04677601074904,1.0
387.28645115996375,288.3146714490639,264.53233987045644,70.86890552693457,1.0
411.2097152513703,294.721077734573,258.3578568704677,71.06878384275696,1.0
394.4451901872171,239.23237016973948,234.3139032132946,86.53234203588904,1.0
479.87068631051415,221.98790419396872,251.79035363370662,88.15863885038301,1.0
414.1999048051182,186.11784262229872,238.59767071755869,63.83357509077589,1.0
658.4954622679394,234.71776660246803,270.4502286659756,86.96998601125465,1.0
738.8786735341633,238.42548558967286,272.9643605002523,106.20293774763942,1.0
752.0725821315041,241.534608365462,239.9196486936594,105.89555346755414,1.0
658.157282374515,146.9386772834158,233.45524829742263,102.6364027797246,1.0
621.2860398368414,237.50211981242035,240.91155786891875,118.00068134306724,1.0
551.2356663060115,180.74016176243734,250.85243489883723,102.59520003271908,1.0
529.9296198579701,175.03555453256428,279.28956495599493,132.3227119529667,1.0
629.9427226301848,221.45007971634888,264.869342667325,79.59991204731914,1.0
400.8463857051961,202.79431012128657,314.11856298655346,96.49771748837806,1.0
466.2947144143322,184.12306946035952,263.054057393595,72.17361544476793,1.0
636.8924685901892,227.5300870375204,280.1618830813073,69.36877912885244,1.0
679.7876044965009,179.34786095973755,260.3165751481944,68.22353216606996,1.0
835.7862322403673,285.8965250103891,278.76409574549416,52.31307974189244,1.0
995.418001262857,298.56342638753677,209.53715727925618,89.30436040994472,1.0
904.8639035793582,232.1693718015362,203.2857461861399,94.04265840048565,1.0
914.6569166658601,327.29385724233157,229.37044704787195,117.55876782633831,1.0
989.9570596030343,309.9260122402856,207.32308190591297,143.63124390897437,1.0
806.9869107506693,305.4249708557736,227.90515450107142,108.02627162145109,1.0
795.3715967892024,310.1961176420894,255.48778100654923,106.2386248711187,1.0
728.926021938316,256.30912849006273,277.45321619334777,183.6918768466992,1.0
686.2497905052309,256.1590727319725,315.47039859788777,117.97152234353463,1.0
734.9729888477389,286.10341991085915,330.1663876685278,144.35949909843623,1.0
705.276925737052,207.30741871956494,309.2349811323237,115.2548174855383,1.0
674.4202748508133,278.9880932782291,351.0520796607023,175.99992657651924,1.0
598.7002520393406,324.9285572918472,337.39661802800765,162.36545092487805,1.0
671.0829726701804,299.51462777951934,319.1315973179096,148.06232877967372,1.0
717.3835703600037,302.1921012187613,347.29479241690984,91.07312267380738,1.0
317.30204506101205,341.53391911597953,95.2061376567907,92.22882678181189,2.0
268.14308775185077,407.1739710148474,47.177109467392484,129.62747408389515,2.0
289.85588347423396,359.94308522647293,71.30022724881371,108.37895178198411,2.0
347.2756387736682,346.6110626188512,68.41824685122103,84.26744120335314,2.0
341.3556724605612,510.27013406571996,132.2030121248099,104.89203668820025,2.0
312.4789321926247,465.5268545872387,91.26473735737804,139.57145092377593,2.0
389.85114706241376,536.9787790315692,96.44932603949617,119.17149787165827,2.0
359.60291802873576,445.877461762401,162.20281141346356,105.50641545086609,2.0
335.07654535243034,366.72870526729787,206.88431709417125,102.51392823796472,2.0
416.39799824393043,294.01092607622104,227.117772499684,84.28643400879051,2.0
331.89464622348623,275.29987189369353,212.99639025020545,104.35874361044425,2.0
290.54670709310386,292.459601506603,190.17505112668158,120.52820905045712,2.0
302.6060795452356,263.4173439527563,260.75282083113046,127.70994164059721,2.0
389.7568361134074,355.42398004358347,247.66941376735147,93.78721311438122,2.0
415.9301086020379,319.63976914630274,275.6245508107761,118.33610076205296,2.0
528.0548842651572,342.8409421379814,292.64052747691113,135.29218358538012,2.0
538.8820212092254,277.5340447572716,190.072405222165,138.3458312160729,2.0
518.3201162206645,366.6155349129907,155.95439001490584,98.0099411015911,2.0
655.526671294441,320.684066696263,174.18817796157248,71.18102811365685,2.0
590.9565645491917,316.3319713998413,195.89819418333084,116.877449214029,2.0
456.0446623987787,335.37328256823895,147.99684057426646,135.19387993196133,2.0
516.7864908975939,379.7433178332243,178.87882700263344,131.8861589564574,2.0
508.6302184431948,403.17383424407535,169.3981441377192,94.28937589395201,2.0
226.48417588186842,267.09451381072273,137.15732281711502,204.87292615267233,2.0
231.70701823775497,329.90749618703967,181.06782108825595,152.5339415443085,2.0
267.1018561477812,258.7644580537561,258.24784664565715,195.63520922406204,2.0
300.6628080578067,256.267456730841,213.28332826160255,169.5347319077703,2.0
301.6338095999607,279.9833899595632,173.9937853558934,133.2978633928594,2.0
220.6356783393607,253.31328522805327,237.23925336586038,178.60999383432514,2.0
234.27912499350867,222.9836686819335,207.26548619304728,236.55167199936122,2.0
225.5502616350894,232.34910568610306,185.5852552431586,139.2130727481543,2.0
222.77903695906267,199.55215923891242,196.51720985222278,156.00232325974807,2.0
292.8050544564636,291.0225733630872,186.45439189596468,198.5828152428238,2.0
326.80180234220484,332.9752623915899,297.4545369331137,101.41792947281205,1.0
407.3623736750907,285.53353811961244,306.75744882472526,123.80093906706368,1.0
467.74341048613013,294.4138661887757,272.9777667892323,107.03567208123908,1.0
455.82829545005916,263.12027655095005,300.26942090517446,111.17868205679234,1.0
569.9915823376565,277.35814865549366,365.3573959164049,128.39245818218862,1.0
498.48552365931425,260.94752142245386,403.14573561335123,139.13811450855155,1.0
536.4105716279602,259.5358239052208,395.19014563471353,127.38580152588196,1.0
580.068933249135,328.3625666013485,407.9903484080258,126.2195480322057,1.0
459.17262832487273,295.01907862529254,416.1871243743632,93.1530179143677,1.0
453.8575034374518,286.7269564991648,420.52627159351283,96.35699927411846,1.0
377.80156758794254,238.36598992453548,368.3888734326804,87.58203111302333,1.0
333.0213940388252,265.46623554511547,419.8989844075506,119.95355780682556,1.0
537.4729575947008,277.0294314941074,406.4067271703493,120.12787087702853,1.0
704.0441092207674,182.52431006879016,394.58380831295926,144.67097730696509,1.0
675.0105313618901,180.2532552384576,368.19845305338276,156.17307256388702,1.0
702.1915152089543,197.9094071680548,380.25418904264814,157.38365285669124,1.0
864.9551653894429,190.73273085573078,353.8670433997878,132.03216216878616,1.0
844.6063258056116,279.91522374779674,310.6630446418861,141.77739565272645,1.0
842.1960080368727,302.8690094745663,317.5052356823351,117.71711636702027,1.0
839.8368392892669,359.46336327874656,230.97853966122145,151.1242309996301,1.0
674.1939844705707,289.3682947645238,216.2944047353313,138.91918692851934,1.0
689.9145739603103,311.9808576574271,228.76524438501372,137.1952587141301,1.0
800.6449704923593,326.2815893690526,225.5283188011915,132.05056111270954,1.0
834.4869016620944,334.52538321743043,208.40840596382682,103.69587651056555,1.0
718.3572401809494,216.01075562946806,228.27260894513412,80.41996026163824,1.0
840.7037141968324,261.2315551443688,226.62134450832687,85.9446029242771,1.0
876.6112369053077,284.0913808109779,245.72271625521284,65.56233779536973,1.0
936.6553553861651,252.49289095738231,274.6448385317012,112.8927615092595,1.0
1042.1114283130455,401.95955563990725,282.55941205190055,102.6169531709396,1.0
956.7210387490378,393.920165818313,235.70542561902846,93.01233880055369,1.0
701.675554948154,279.8465585682362,228.48041083559676,130.14185778062972,1.0
666.1853619785071,262.97228660578844,215.377813022156,114.97688994518697,1.0
627.0349412201028,352.92534504979955,167.87610158494428,190.06453777095888,1.0
672.5986764582411,402.98948370709275,137.78804051229818,116.96136195311604,2.0
633.3770206136645,593.054882975749,214.11881831963416,132.5788938994407,2.0
651.1026482321571,626.7677957545975,256.96547433727454,75.27694135912924,2.0
601.8032096105378,634.323389955323,220.43693544959305,125.83749731008241,2.0
647.2822949776265,627.5975976341394,158.710320103184,100.12418260084074,2.0
668.9971104542456,542.6659475409544,146.4077716298886,108.13352074466194,2.0
553.1824262598495,383.3220888544838,140.0381377782574,107.26913017724857,2.0
411.6615726917101,399.09889405033084,177.6925652527478,90.65833987243583,2.0
295.0187982887114,398.5783040613967,201.90106096152624,88.39134268058721,2.0
318.60717044193626,426.78984352462084,135.67313942566238,134.52273830171106,2.0
313.1183799787225,364.6743676693097,134.33078527368022,156.1198830328485,2.0
282.39914052000256,369.20687088832796,127.10675279848584,132.33670809470803,2.0
359.2460857467933,283.70059735145577,145.51031770565658,131.36134965757165,2.0
364.49552352291,326.40524761070185,159.53151602046924,139.3064950668952,2.0
384.2778361763791,337.9050153269679,130.55580396087856,205.0414583156998,2.0
383.9373793276573,405.3622228899708,104.37719425108277,169.47034398920314,2.0
371.0220473255089,360.6643268614492,124.97903217258765,143.06211385822925,2.0
461.21497368833343,346.0700139033422,150.15403902538006,138.24661438537768,2.0
390.8219887067811,321.514933266508,153.84474681619756,93.67558562864865,2.0
263.3472431362486,424.82513808900734,148.80228138786543,93.99590836230561,2.0
309.0575303739206,421.37626819853165,144.1864025354654,145.8292746643811,2.0
251.64907734592748,368.04464020837236,191.31497624884403,155.32523644134665,2.0
310.4145951941116,229.24182332401105,137.18074353916296,123.1835749989569,2.0
267.47771853431186,288.954892557483,196.86008111968434,163.8077674987061,2.0
407.3511385256115,252.63831407056097,175.57080570421545,156.73216433745736,2.0
313.6615124080892,402.7148772502266,141.55391073224436,134.25430233861837,2.0
369.5999879136424,406.73562122121155,207.5142078646087,157.45837015537487,2.0
302.66264158227557,324.37528168545197,162.61210382967542,105.23383242125288,2.0
307.6149272434489,419.2040408268289,214.13255947990046,96.92428575708475,2.0
325.20782900594475,387.702216104802,238.31681685668113,103.8090627192512,2.0
302.50752143254505,497.5124346813791,190.49010536414428,109.09244222385736,2.0
375.8111671971243,415.4334216491821,174.4524122997769,112.40760213274035,2.0
519.4586803777707,283.56552740046,183.66690307587936,97.960801707762,2.0
604.8981182772653,509.25071095516506,197.1313709528593,104.52425147688592,2.0
541.0794838202272,423.2475930602096,148.7691296173921,90.03360574085475,2.0
374.6016597056927,480.4531208112783,82.58485611458053,120.18022342579796,2.0
391.2864049495119,394.39106796016114,92.13256451513891,98.14030655751033,2.0
374.64227401274974,381.43096544153286,107.5915398526662,101.80940314379893,2.0
392.86012054778104,564.5200496696289,84.31799643303461,120.52809444414548,2.0
439.83704306621837,497.86627810287064,87.67122275575976,111.98232275042857,2.0
475.4897442913126,469.5143370038274,119.39409633109483,122.27607007341312,2.0
381.7635319047811,332.3106195022419,126.6234196862092,134.20109263796155,2.0
354.42540725430536,328.9513701979767,144.27317290285114,89.56859732728073,2.0
329.0131900869718,314.1037796034011,80.90168857985081,94.47582531435924,2.0
368.89631417698814,309.3835182199794,154.73947304784124,117.49137675986267,2.0
304.29378163101575,323.3016586919282,141.22040911035293,117.18832558692178,2.0
332.7940969245089,324.64641582984456,175.46280951078327,120.22898622229623,2.0
298.08505760852427,353.64279601363177,178.96025516478494,130.85494793111712,2.0
358.8295550020888,282.12064694132397,173.00149297944603,120.63561181210602,2.0
389.8062380809877,319.9440126921337,205.3555827872095,110.37618936094594,2.0
377.16823821231566,394.93599853115495,196.83721748016433,121.81495767544045,2.0
341.61278198114445,407.46493794696954,156.54698464018867,118.99967226056653,2.0
394.5108457296302,534.7359262407529,201.54125042302056,123.2416238700417,2.0
358.7268264101547,435.07169397208236,194.65555671699457,98.61193820128896,2.0
433.22045333292255,338.8288535433152,217.64378797000472,92.9116048412897,2.0
399.7792541229646,319.4051700058849,224.6157260567622,102.96503245542603,2.0
451.69773171759357,264.459847797198,258.1879260422326,106.81975278305323,2.0
340.3452295683527,331.8265695394864,237.4657519527646,129.03009071134218,2.0
380.8608517174089,289.91139909884333,234.0813554715721,143.92289595254,2.0
376.81507290749494,193.28300942743485,217.65009925027033,161.93418414412307,2.0
409.2142383982202,238.45253709674319,126.94075663718617,182.82759425465892,2.0
349.6862412037975,258.579634914808,94.42619568038376,161.42211507428095,2.0
387.4088699193977,270.4106918532032,106.80407069792824,204.78435596311732,2.0
243.99937721239252,289.691805399334,94.3080111738051,150.34252201949198,2.0
320.9200932575413,316.7299510978795,81.76297605902165,130.2483741307106,2.0
305.74258695399055,263.4763059076821,87.54722193324726,127.15095772889465,2.0
324.4279196793419,303.3805699989327,229.42494694999144,55.81056485322895,1.0
414.465772981566,321.6316781678297,206.5282367522313,58.21548027251565,1.0
338.24432233731136,274.99707534419986,220.1518474027736,72.73888787711175,1.0
341.30169952040734,368.54517119487394,303.6381414839676,44.56222686751163,1.0
405.82187869292835,227.76282410338453,363.9785052169022,63.96888376583617,1.0
427.96339120466973,232.71923897384448,429.8503161167995,73.052584886306,1.0
349.0749278102381,256.190459057598,557.4858216930573,55.47732881560999,1.0
308.87078669519065,305.2191096230625,548.841306769155,61.20447119996899,1.0
294.2970394230087,280.58221028495876,583.9758920473151,103.97023414264979,1.0
268.1982046549275,280.6310994028761,582.6321543668982,87.33293124933967,1.0
481.09770449534864,376.4164029170926,534.3174647970632,143.11344168410398,1.0
508.1050432997075,340.3767662632066,536.5010630427972,116.56749544545704,1.0
491.80955309164375,335.7753925233955,527.3314818224549,89.8380955136168,1.0
538.1823130350784,262.7641834197141,497.12885274907546,103.11018575773153,1.0
702.7941633275576,255.04615161112682,464.09310749968967,88.13990358258425,1.0
883.7285422812573,261.4795828895108,438.25222395039407,104.54106212066635,1.0
921.8726738249753,340.37876770533063,442.9709820040413,120.87381366115766,1.0
1016.9873488261445,228.99008885963755,502.1642473203901,81.88182576884202,1.0
936.7765822525265,298.32845025457016,500.23089088997193,67.71468319468532,1.0
1012.8341060735534,353.71792723664043,528.5186920332712,73.89019869440268,1.0
897.1669842927241,210.4447270488193,562.1227473932277,96.28891652423714,1.0
902.3537956952381,321.63111895068295,563.1178732018212,105.61754396707862,1.0
876.1981144720025,245.12266748972357,569.0540804859937,63.40121299729172,1.0
718.5626083978386,306.0554582700208,538.9665119514221,73.57247801657661,1.0
587.4042222058299,340.1694040201733,543.5522041954997,77.96571341592663,1.0
451.48400118139756,270.4144159239393,527.9432775614456,85.94442564034078,1.0
568.6301940266917,352.4114966216573,561.5988135867732,95.7231802734195,1.0
462.7824836351636,235.65903118732695,490.78557311927506,97.5971976590068,1.0
444.23515372676945,330.4441888383575,384.9332985587612,90.91687738597122,1.0
439.7735858971935,277.0852207093305,416.52138762592455,86.59711627911807,1.0
416.3988311500024,344.82568162831126,408.19482004022154,84.29906110846784,1.0
358.2059319721888,391.7142407997655,394.2280426463481,55.698513020596344,1.0
421.3031115189807,278.8722442352767,398.2543888544164,56.068941972880914,1.0
300.7876228701309,324.2700187638695,110.27169385586326,49.47751651879162,2.0
262.8078957740811,260.79322585217994,105.33226949737919,82.55434986815405,2.0
275.3518838916862,182.27675238499756,146.37111880688101,124.71723162417302,2.0
189.32433914401042,186.23389463564047,140.2268041783678,117.6173231149571,2.0
276.5231356408333,276.87402874460196,145.67412976288207,104.01149621893165,2.0
324.6179116634725,259.0653910873956,146.17880765923536,143.6926553686179,2.0
307.10986451321156,335.51341874862743,126.50553816249523,125.20166388700781,2.0
221.45300661686454,336.6393199240587,85.92583183304555,110.34019314329956,2.0
231.4664667341318,428.62600467942616,93.11912742999371,85.77085793671773,2.0
273.4506094146759,511.1142373987901,85.10302280457043,101.31422685853205,2.0
317.60221608113926,547.8611728882759,111.07031984354715,103.55606101195636,2.0
273.380530983228,546.4461242496694,105.01928642918365,97.87806559777066,2.0
278.86341307055494,596.8083846699606,122.07485569366995,101.63020776727402,2.0
252.48927114409622,571.1552275971164,133.429136329076,111.16236429729163,2.0
312.1356666802277,529.5522113603216,152.16735008328598,83.71575624056916,2.0
286.3472266711501,654.3352980683228,145.07992954649612,117.60672678453714,2.0
407.1917438502551,511.5791558096377,156.00594523228125,94.69253122068855,2.0
379.48727868089327,467.2018024071472,138.41760428060442,87.61556480810934,2.0
462.710965337154,457.8737621856506,127.38271691040566,108.60851051519096,2.0
358.90295264513446,424.0340960622884,81.31534145509482,112.51377412025496,2.0
438.1967494951781,417.9194015303145,66.62863397456499,85.15155228704558,2.0
418.58959303533766,412.5490906052798,80.27705252087966,85.04237373984525,2.0
396.03855016311064,349.4609838176172,98.51759684005364,127.31472777178271,2.0
316.93800987691515,256.3393977593394,125.60155121552935,113.84662195718255,2.0
268.543416987292,182.39041493609818,116.69355865209668,125.95356069396504,2.0
308.6783677736186,241.96107773206705,99.12106504727268,112.69420378205018,2.0
