12.5,16.5,25.0,33.0,label
337.4,287.58750000000003,301.775,183.275,99.0
380.1,238.125,329.2625,263.53749999999997,99.0
457.20000000000005,181.575,399.4125,252.46249999999998,99.0
234.52499999999998,189.575,350.8125,245.76250000000002,99.0
205.3125,229.6875,286.2,393.83750000000003,99.0
258.8125,295.2,283.9875,395.76250000000005,99.0
170.20000000000002,201.3,238.525,324.51250000000005,99.0
150.86249999999998,251.95,272.9375,307.775,99.0
192.1125,319.475,225.175,330.72499999999997,99.0
213.95,330.25,273.72499999999997,246.8375,99.0
154.65,314.96250000000003,249.8625,192.32500000000002,99.0
148.77499999999998,260.075,193.13750000000002,107.025,99.0
235.075,213.2375,216.0125,200.60000000000002,99.0
266.75,213.42499999999998,236.13750000000002,158.0,99.0
221.8375,201.1125,183.75,122.7625,99.0
165.625,220.78749999999997,153.51250000000002,133.5125,99.0
217.725,179.7375,166.57500000000002,115.47500000000001,99.0
297.7625,340.675,202.7,198.6625,99.0
222.89999999999998,266.275,133.7625,92.57499999999999,99.0
271.7625,294.0125,167.45,122.80000000000001,99.0
401.04999999999995,381.73749999999995,125.775,108.2625,99.0
288.07500000000005,300.45,111.675,129.125,99.0
210.45,290.29999999999995,125.825,163.5375,99.0
211.0625,329.48749999999995,130.4625,200.1875,99.0
126.7125,290.275,138.3125,147.4625,99.0
146.9125,267.1125,142.6625,158.5875,99.0
226.75,249.9875,157.0125,144.4375,99.0
316.4375,261.35,243.125,162.7875,99.0
359.88750000000005,331.6,416.61249999999995,291.05,99.0
828.575,711.1375,400.0625,274.5125,99.0
990.775,635.3249999999999,468.5,293.2375,99.0
1036.7125,604.7,553.1875,495.41249999999997,99.0
988.0875,651.325,633.2624999999999,482.0,99.0
955.2125000000001,731.6500000000001,608.1875,447.5625,99.0
798.425,583.1,606.725,433.85,99.0
532.35,559.5,615.125,362.46250000000003,99.0
521.6,474.70000000000005,280.42499999999995,242.18750000000003,99.0
298.90000000000003,381.69999999999993,237.975,150.425,99.0
236.8625,285.2125,209.9875,163.625,99.0
333.425,249.7875,223.9875,135.0375,99.0
412.675,307.5,277.4375,186.5875,99.0
506.125,228.6875,164.0375,172.58749999999998,99.0
360.9125,303.9875,174.68749999999997,220.8625,99.0
529.2625,492.475,692.0374999999999,300.9,99.0
237.75000000000003,554.7,605.0625,188.05000000000004,99.0
347.325,723.3000000000001,516.5875,421.35,99.0
350.7625,666.7375,693.3625,420.05,99.0
323.48749999999995,636.95,656.7875,398.3125,99.0
354.65000000000003,665.3,705.45,476.20000000000005,99.0
633.6999999999999,607.5250000000001,872.3875,512.225,99.0
491.59999999999997,610.3875,1004.9999999999999,423.7875,99.0
297.6375,542.1875,416.0125,492.4375,99.0
400.5875,440.76249999999993,664.1125000000001,640.7,99.0
393.5,465.20000000000005,351.5,573.4625000000001,99.0
510.35,652.225,833.9125,348.04999999999995,99.0
438.725,336.20000000000005,614.725,385.225,99.0
538.35,344.13750000000005,751.1499999999999,462.51250000000005,99.0
474.76249999999993,284.225,670.1999999999999,367.0625,99.0
358.20000000000005,367.61249999999995,619.525,430.525,99.0
275.7,313.6625,613.7249999999999,391.1625,99.0
342.8,301.3875,380.525,93.525,99.0
340.95000000000005,218.05,311.3,101.6875,99.0
183.4875,212.425,227.60000000000002,93.05,99.0
133.86249999999998,389.53749999999997,307.8375,119.65000000000002,99.0
338.63750000000005,302.225,213.78750000000002,116.5,99.0
423.84999999999997,307.7375,216.9375,162.2,99.0
401.25,316.7125,352.51249999999993,186.0375,99.0
379.86249999999995,229.08749999999998,290.4875,172.26250000000002,99.0
361.25,218.37500000000003,281.375,158.21249999999998,99.0
393.3,316.0625,292.325,151.7375,99.0
258.9875,254.775,316.8625,139.35,99.0
270.9,262.90000000000003,281.25,89.12499999999999,99.0
239.85,256.125,198.95,95.14999999999999,99.0
314.825,303.575,210.2625,189.35,99.0
289.0125,341.54999999999995,203.875,195.53750000000002,99.0
271.85,388.3875,243.875,170.45000000000002,99.0
257.725,310.8125,227.075,181.875,99.0
270.325,287.725,189.95000000000002,200.8,99.0
403.4375,288.925,246.6375,159.11249999999998,99.0
545.6999999999999,230.4125,216.575,125.71249999999999,99.0
502.40000000000003,332.65,273.8125,173.1375,99.0
424.41249999999997,343.16249999999997,269.4625,178.9,99.0
579.5875000000001,450.025,257.59999999999997,155.1375,99.0
610.05,589.025,292.1,197.92499999999998,99.0
264.0375,330.2875,389.775,132.05,99.0
266.0375,326.675,324.6875,133.02499999999998,99.0
258.1375,442.8625,265.9875,189.64999999999998,99.0
285.8625,646.075,216.9625,235.6125,99.0
252.575,600.525,218.425,332.0625,99.0
260.8125,550.4625,267.83750000000003,309.55,99.0
501.57500000000005,410.9875,253.10000000000002,215.1125,99.0
364.6875,560.35,245.7125,229.86249999999998,99.0
375.0,694.2125000000001,266.11249999999995,202.3,99.0
531.4375,504.3125,338.55000000000007,176.3625,99.0
435.75,509.1875,293.38750000000005,300.1,99.0
537.4875,546.4,281.01250000000005,354.9625,99.0
564.9875,518.1875,264.8375,386.1875,99.0
618.625,280.325,282.3625,364.4125,99.0
613.7375000000001,194.77499999999998,310.53749999999997,365.525,99.0
579.1374999999999,240.5,252.4,268.2,99.0
634.475,424.2875,297.25,238.8875,99.0
473.475,435.6,242.9875,310.7875,99.0
492.4875,299.28749999999997,173.21249999999998,344.88750000000005,99.0
264.1625,260.625,219.45,321.875,99.0
255.88750000000005,404.825,179.8875,367.4375,99.0
369.4625,342.8,132.2875,328.8875,99.0
401.84999999999997,365.48749999999995,179.275,233.29999999999998,99.0
357.325,334.2375,207.375,241.46249999999998,99.0
416.3875,161.8,176.88750000000002,216.65,99.0
405.025,240.25,180.3375,123.575,99.0
441.8,346.8625,228.5125,167.48749999999998,99.0
403.275,372.1,264.325,198.29999999999998,99.0
433.0875,399.65,313.9125,228.1625,99.0
339.6875,386.47499999999997,265.3125,238.16250000000002,99.0
280.95,381.51250000000005,265.6875,237.55000000000004,99.0
180.4,283.25000000000006,230.9125,177.975,99.0
227.5,272.75,217.525,127.9375,99.0
187.8625,202.60000000000002,158.42499999999998,98.76250000000002,99.0
230.48749999999998,225.32500000000002,134.77499999999998,108.9875,99.0
193.4125,334.0625,154.89999999999998,134.8,99.0
232.575,297.575,157.6,101.73750000000001,99.0
171.8625,267.5125,167.3375,77.5375,99.0
232.325,255.8875,160.9625,79.89999999999999,99.0
