Frec max ch1,Frec max ch2,Frec max ch3,Frec max ch4,label
17.8,14.0,12.4,20.0,1.0
17.8,25.1,12.4,15.3,1.0
17.8,14.0,14.0,14.0,1.0
12.4,14.7,12.4,17.8,1.0
14.7,29.1,15.6,14.7,99.0
12.7,14.4,15.6,24.0,99.0
22.7,16.4,19.6,24.0,99.0
22.7,14.4,13.6,24.0,99.0
22.7,31.6,18.4,18.4,99.0
22.7,19.3,31.6,31.6,99.0
22.7,14.7,18.4,18.2,99.0
14.7,14.7,31.6,19.1,99.0
14.7,16.4,18.2,21.6,99.0
16.7,15.8,17.8,21.6,99.0
16.2,16.2,16.2,21.6,99.0
19.3,16.2,16.4,21.6,99.0
19.3,16.2,16.4,16.4,99.0
13.1,16.2,16.4,16.4,2.0
16.7,14.9,13.1,13.1,2.0
16.7,14.9,21.3,14.7,2.0
16.4,14.9,16.4,14.9,2.0
16.4,14.9,16.4,16.4,2.0
16.4,14.9,16.7,16.7,2.0
16.4,16.7,16.4,16.4,2.0
16.4,15.1,16.7,16.7,2.0
14.9,26.2,16.7,16.7,2.0
14.9,22.2,15.1,16.7,2.0
14.9,15.8,14.9,20.4,2.0
20.2,15.8,15.1,20.2,2.0
20.2,18.0,15.1,20.2,2.0
18.9,13.6,14.7,14.4,2.0
18.9,15.8,18.9,15.3,99.0
13.8,15.3,15.3,15.3,99.0
22.7,13.8,16.4,15.3,99.0
15.8,15.3,15.8,15.8,99.0
17.1,17.1,15.8,19.1,99.0
17.1,16.0,14.7,22.9,99.0
22.4,13.3,15.8,17.1,99.0
17.1,13.3,17.1,17.1,99.0
17.1,16.7,14.9,23.1,99.0
17.1,26.4,14.7,13.3,99.0
18.9,18.9,18.9,18.9,99.0
18.9,19.1,14.7,23.1,99.0
16.0,19.1,14.7,19.1,99.0
16.0,13.3,21.3,20.0,99.0
19.1,19.3,30.0,28.2,99.0
16.0,18.4,17.8,16.0,1.0
16.0,18.4,17.8,17.8,1.0
16.0,18.4,17.3,16.0,1.0
17.3,17.8,17.3,14.2,1.0
16.0,17.3,14.2,16.0,1.0
13.1,17.3,14.2,14.2,1.0
17.6,20.2,18.2,17.6,1.0
17.6,20.2,20.2,17.6,1.0
17.3,20.2,17.3,17.3,1.0
17.8,22.0,17.8,17.8,1.0
17.8,17.8,19.3,17.8,1.0
17.8,19.6,17.8,17.8,1.0
21.6,19.6,22.0,19.3,1.0
12.4,19.6,22.0,19.3,1.0
13.3,19.3,13.3,23.1,99.0
12.4,19.3,13.3,19.3,99.0
19.3,14.2,14.2,14.2,99.0
17.3,23.1,14.2,14.7,99.0
20.2,23.1,20.2,14.7,99.0
12.9,23.1,14.7,14.7,99.0
18.9,14.2,20.2,18.9,99.0
18.9,18.9,18.9,18.9,99.0
18.4,25.8,18.4,18.4,99.0
18.9,23.1,17.6,18.4,99.0
18.2,16.7,17.6,17.6,99.0
20.9,20.7,12.2,18.4,99.0
16.9,16.7,18.0,19.3,99.0
13.1,20.7,20.7,18.9,99.0
13.1,13.1,13.1,13.1,99.0
13.1,14.7,13.1,14.9,99.0
13.1,14.7,16.7,18.9,2.0
16.7,17.8,16.7,24.0,2.0
20.2,14.4,16.7,16.7,2.0
16.7,14.4,16.7,16.7,2.0
16.7,16.7,16.7,16.7,2.0
16.7,24.2,16.7,16.7,2.0
26.0,14.7,16.7,16.7,2.0
13.1,17.8,16.7,16.7,2.0
18.0,17.8,16.7,16.7,2.0
16.7,16.7,16.7,16.7,2.0
16.7,16.7,16.7,16.7,2.0
16.7,16.7,16.7,16.7,2.0
15.6,16.7,16.7,16.7,2.0
16.7,16.7,16.7,16.7,2.0
22.2,16.7,16.7,16.7,99.0
22.2,16.7,16.7,22.2,99.0
22.2,22.2,22.2,22.2,99.0
22.2,22.2,16.9,16.9,99.0
16.9,16.9,16.9,16.9,99.0
14.7,14.7,14.7,18.7,99.0
18.7,19.6,14.7,18.7,99.0
28.9,28.9,23.1,28.9,99.0
13.6,16.4,28.9,17.3,99.0
29.3,16.4,16.4,27.3,99.0
29.3,16.4,15.1,14.7,99.0
29.3,16.4,15.1,15.1,99.0
29.3,26.9,29.3,15.1,99.0
15.3,13.6,15.3,15.3,99.0
15.3,13.6,14.4,14.4,99.0
21.3,26.9,14.4,14.4,99.0
14.4,18.4,14.4,14.4,1.0
14.2,17.6,22.9,22.9,1.0
16.7,16.9,12.4,16.7,1.0
14.2,16.9,14.2,14.2,1.0
16.7,16.9,14.0,16.7,1.0
16.7,21.1,14.0,21.1,1.0
16.7,16.7,15.1,16.7,1.0
15.1,15.1,15.1,15.1,1.0
25.1,15.1,15.1,15.1,1.0
15.1,13.3,15.1,15.1,1.0
22.9,22.7,12.4,12.4,1.0
25.3,12.4,12.4,12.4,1.0
12.4,25.3,12.4,12.4,1.0
12.4,25.3,12.4,22.7,1.0
14.4,25.3,12.4,22.7,99.0
25.3,14.7,25.3,25.3,99.0
14.7,14.7,14.7,14.9,99.0
14.7,14.9,14.7,14.7,99.0
20.2,14.9,14.9,22.9,99.0
14.9,15.1,14.9,22.9,99.0
27.6,15.1,22.9,22.9,99.0
27.6,20.7,13.1,22.9,99.0
27.6,20.7,13.1,17.6,99.0
27.6,20.7,20.7,13.1,99.0
20.7,20.7,20.7,17.6,99.0
14.7,20.7,20.7,14.7,99.0
13.3,20.7,20.7,14.7,99.0
27.3,15.6,16.9,14.7,99.0
16.0,15.6,16.7,16.7,2.0
16.0,15.3,16.7,16.7,2.0
20.4,15.6,16.7,16.7,2.0
20.4,16.7,16.7,16.7,2.0
20.4,15.1,16.7,16.7,2.0
16.7,17.8,16.7,16.7,2.0
20.2,17.8,16.7,16.7,2.0
15.3,16.4,16.9,15.3,2.0
20.2,16.4,16.9,16.9,2.0
15.6,23.6,16.9,18.0,2.0
18.2,26.2,16.9,18.2,2.0
16.9,17.1,16.9,18.0,2.0
16.9,18.2,15.3,17.3,2.0
16.9,18.7,16.7,17.3,2.0
18.0,18.2,16.7,17.3,99.0
17.3,18.2,17.3,17.3,99.0
16.2,18.9,16.2,20.2,99.0
27.1,27.1,16.4,27.1,99.0
22.7,22.7,22.7,27.1,99.0
13.6,19.1,13.6,14.9,99.0
13.6,19.1,13.6,14.9,99.0
13.6,19.3,13.6,14.9,99.0
13.6,19.3,13.6,14.9,99.0
13.6,21.6,14.2,14.2,99.0
