153.9,366.1,-145.4,29.9,99.0
273.4,293.0,-66.4,15.4,99.0
7.7,287.8,-275.0,-36.0,99.0
59.1,185.9,-128.8,-52.8,99.0
167.8,241.6,-129.5,-8.1,99.0
40.0,39.2,1.8,-68.9,99.0
192.5,83.0,-47.1,-70.4,99.0
-71.3,90.4,49.4,-20.0,99.0
-46.2,45.5,88.8,12.1,2.0
-112.6,156.2,2.5,49.8,2.0
23.0,89.8,-95.9,71.6,2.0
-108.8,64.8,-146.2,15.3,2.0
77.3,5.8,-107.0,0.1,2.0
-72.2,-17.8,-46.8,0.3,2.0
134.4,-23.9,-32.8,-43.7,2.0
55.1,-91.9,36.4,-61.8,2.0
-0.6,-78.0,8.2,-25.6,2.0
-18.9,-168.7,58.9,-11.4,2.0
-35.7,-114.3,18.4,-5.8,2.0
-124.8,-254.5,40.4,54.7,2.0
-158.4,-134.0,-13.2,-54.5,2.0
-94.1,60.8,-60.6,-27.4,2.0
80.4,0.3,-56.5,-65.1,99.0
147.3,90.2,7.7,-34.5,99.0
115.4,16.7,12.5,-47.7,99.0
161.4,2.3,-99.3,-60.1,99.0
24.4,-108.8,46.6,-58.0,99.0
47.0,-145.7,30.2,-49.4,1.0
71.5,-176.6,72.9,7.2,1.0
68.9,-234.0,48.1,36.4,1.0
-22.7,-242.7,-20.4,42.0,1.0
33.0,-90.7,77.3,41.5,1.0
34.1,-99.8,87.8,6.3,1.0
-76.6,-50.9,6.8,-7.0,1.0
-131.3,32.4,30.6,39.2,1.0
-162.8,-4.1,50.0,43.9,1.0
-169.3,-96.2,14.8,3.6,1.0
-87.2,-51.7,-35.6,-17.0,1.0
-185.5,144.8,-231.3,23.7,1.0
-190.8,204.5,-163.6,-53.5,1.0
-139.5,22.8,-105.4,28.9,1.0
28.0,87.6,-139.9,51.8,1.0
356.1,98.2,-56.4,74.2,99.0
288.2,-93.9,4.8,3.8,99.0
345.9,-290.3,75.1,-9.3,99.0
121.4,-240.1,56.0,17.3,99.0
157.2,-79.7,133.6,15.6,99.0
21.2,37.3,151.4,5.1,2.0
30.8,101.8,-56.6,-31.4,2.0
-50.6,-150.0,-58.4,-77.8,2.0
-127.5,-186.3,-2.2,-104.1,2.0
-29.9,-167.3,68.9,6.5,2.0
-195.0,92.4,9.9,-19.0,2.0
-27.7,239.5,74.8,35.2,2.0
-161.6,147.4,62.0,48.0,2.0
21.2,208.3,-93.9,1.2,2.0
45.8,146.1,-110.0,-30.5,2.0
-31.9,123.0,-10.4,23.8,2.0
189.6,56.1,-7.3,44.9,2.0
391.7,174.0,-21.0,33.6,2.0
338.7,36.4,60.6,81.5,2.0
217.4,85.3,-26.9,117.5,2.0
204.6,264.6,-59.8,88.6,99.0
16.5,-158.7,0.9,46.6,99.0
-278.9,95.2,-19.4,24.6,99.0
-45.5,215.2,-45.2,19.7,99.0
-63.6,-41.5,20.8,9.3,99.0
-335.8,25.9,-45.7,-13.7,1.0
-154.6,34.7,-170.2,-13.4,1.0
-102.5,188.0,-102.3,-7.8,1.0
-110.2,73.5,-79.9,-1.7,1.0
-324.1,88.2,59.9,40.3,1.0
-420.0,-42.3,157.4,65.7,1.0
-283.6,-76.8,65.6,12.9,1.0
-271.7,-128.8,-64.9,-6.8,1.0
-299.3,-167.9,5.8,4.1,1.0
-63.1,-161.1,-9.1,12.5,1.0
-106.1,-81.2,109.8,56.8,1.0
-80.1,193.9,117.7,5.9,1.0
-129.7,156.4,38.0,-42.9,1.0
-166.6,21.8,-126.5,-53.9,1.0
-85.0,18.3,3.0,52.3,99.0
-98.4,12.3,157.7,69.3,99.0
-119.4,-34.4,140.1,60.2,99.0
-291.6,-99.0,39.8,66.2,99.0
-189.0,117.8,30.7,41.5,2.0
-62.2,158.0,-32.3,16.9,2.0
-217.1,-27.7,27.9,-57.0,2.0
-165.8,276.9,49.3,-44.8,2.0
-161.6,171.3,44.6,-6.8,2.0
-168.6,246.7,71.5,12.3,2.0
54.8,246.6,24.8,7.3,2.0
36.9,147.7,55.4,5.6,2.0
91.5,15.6,25.9,4.2,2.0
88.9,42.0,40.5,-13.3,2.0
45.3,193.9,125.7,-2.5,2.0
97.1,229.5,54.7,-11.2,2.0
-196.8,218.2,35.5,22.5,2.0
-118.8,110.4,-142.8,51.0,2.0
11.7,199.2,-52.4,40.2,99.0
25.2,238.0,93.1,47.4,99.0
-154.8,187.9,110.5,34.7,99.0
49.2,177.2,163.6,-14.9,99.0
122.6,-2.0,136.1,-61.6,99.0
-8.3,-196.0,204.4,-23.4,1.0
3.9,-234.4,305.0,-26.4,1.0
-133.0,-210.9,121.4,-27.4,1.0
-161.0,-148.6,-0.3,3.1,1.0
-87.3,-357.3,172.0,-14.9,1.0
-9.9,-77.7,-35.4,33.3,1.0
-1.9,150.5,-151.4,16.8,1.0
81.4,-18.5,-190.5,-2.1,1.0
30.1,-45.4,-226.5,-30.5,1.0
-65.8,11.8,-19.0,-43.3,1.0
-85.0,-9.9,262.8,-22.0,1.0
-130.5,39.9,250.9,-37.3,1.0
-148.7,167.7,176.3,-60.8,1.0
-276.8,315.4,1.3,-56.9,1.0
-207.6,343.3,-98.9,-1.2,99.0
-134.7,358.3,-75.6,33.6,99.0
-8.9,393.1,16.5,-3.9,99.0
-55.4,188.8,-39.8,-10.9,99.0
63.8,60.4,-27.0,-22.2,2.0
-44.7,-47.0,-34.7,46.8,2.0
-32.2,-63.2,-62.4,64.9,2.0
31.2,39.3,-86.3,22.9,2.0
-86.5,70.3,-163.2,-42.2,2.0
-116.7,-98.5,-132.6,-38.4,2.0
-153.2,-123.8,86.4,3.7,2.0
-77.1,238.6,199.3,27.4,2.0
109.5,21.4,-18.0,-8.2,2.0
16.8,-108.0,29.4,-46.9,2.0
-160.8,-29.7,17.9,-52.3,2.0
-185.4,-60.0,-6.1,-55.0,2.0
-3.6,-15.2,-13.2,-51.3,2.0
22.2,-13.7,-77.6,-54.4,2.0
-9.0,39.2,-87.3,-54.6,99.0
-64.3,189.3,-126.6,26.6,99.0
93.1,-5.3,-181.6,13.0,99.0
-52.8,-344.6,-137.3,58.4,99.0
64.9,-226.3,-112.0,-56.6,99.0
-7.4,-134.0,-158.9,-54.9,99.0
-148.0,-253.7,-145.4,-29.7,1.0
-266.3,-150.2,-121.4,64.9,1.0
-288.9,-84.6,80.4,41.6,1.0
-207.8,-31.2,-78.1,50.7,1.0
4.7,5.7,5.5,58.6,1.0
89.9,1.8,-85.8,-32.6,1.0
267.0,149.7,-32.6,-54.8,1.0
147.0,143.4,24.0,-68.4,1.0
85.5,157.1,13.7,30.2,1.0
123.0,-19.0,186.1,-9.1,1.0
-28.2,29.2,334.0,-67.6,1.0
-5.0,59.4,283.1,-40.9,1.0
16.8,149.8,201.0,19.1,1.0
113.8,194.8,37.6,1.1,1.0
-281.6,300.4,1.6,21.5,99.0
-366.5,121.2,67.4,12.0,99.0
-259.9,-56.6,56.0,-2.4,99.0
-147.0,-115.3,10.8,-73.0,99.0
-166.9,-176.4,-5.6,-37.0,2.0
-175.0,-156.2,5.0,87.2,2.0
-39.0,129.9,8.1,45.7,2.0
156.4,233.5,101.6,2.0,2.0
115.3,272.6,-2.3,8.4,2.0
86.0,226.5,-62.7,-19.8,2.0
-302.5,85.6,-133.2,23.7,2.0
-202.4,15.0,-132.0,-54.8,2.0
-103.7,-71.1,-180.5,-52.1,2.0
37.0,-3.9,-88.0,-42.7,2.0
-121.8,86.5,-109.4,-51.3,2.0
-216.6,69.9,-53.5,-40.9,2.0
9.0,111.4,37.9,-64.4,2.0
-52.3,134.4,-162.8,-0.7,2.0
-90.8,132.4,-106.2,13.2,99.0
63.4,-41.2,20.6,23.2,99.0
195.1,78.0,201.6,-8.3,99.0
192.4,-145.6,202.6,-27.8,99.0
130.1,-211.0,158.7,-53.8,99.0
166.7,-21.3,165.9,-23.5,99.0
107.2,112.5,119.6,6.1,99.0
-66.4,-84.3,-11.7,63.2,99.0
-29.2,-266.8,-46.6,40.0,99.0
240.1,-297.5,-112.1,49.0,99.0
189.7,-72.6,73.5,-45.1,99.0
211.9,120.6,-31.3,-74.6,99.0
94.4,104.7,-140.5,-63.2,99.0
55.3,-82.8,67.8,-34.8,99.0
-77.3,-133.4,82.9,-17.1,99.0
82.0,-103.7,265.8,17.2,99.0
224.8,-149.8,422.9,-9.3,99.0
577.2,-187.1,243.4,129.6,99.0
556.1,32.9,-315.2,234.3,99.0
536.0,29.8,-364.8,280.2,99.0
593.1,311.0,-498.8,121.7,99.0
-199.3,244.2,-329.2,146.9,99.0
-372.5,-267.9,-256.2,177.3,99.0
-387.7,-135.6,-198.6,75.0,99.0
-8.3,17.6,189.5,32.6,99.0
-257.0,-20.2,265.8,63.2,99.0
115.2,11.5,32.6,36.3,99.0
198.0,95.5,154.2,-117.6,99.0
-5.0,96.9,-86.0,1.8,99.0
-149.1,-103.5,-13.2,32.2,99.0
29.8,132.4,-45.2,71.5,99.0
-47.5,89.9,-14.7,-49.5,99.0
0.5,137.2,109.7,-145.1,99.0
185.2,69.9,-194.3,-45.9,99.0
32.9,-148.8,-114.8,102.4,99.0
-78.9,-214.5,-38.5,161.0,99.0
-151.1,-139.9,216.9,-11.9,99.0
-282.0,-231.4,167.6,13.8,99.0
-221.4,-203.6,166.6,-15.2,99.0
-296.2,-301.4,215.3,-18.4,99.0
26.3,-154.6,272.0,-132.1,99.0
-171.0,20.5,248.5,46.8,99.0
-228.5,417.9,194.4,176.0,99.0
-95.7,558.8,-34.9,196.2,99.0
7.4,665.6,32.0,27.1,99.0
163.7,367.0,36.9,-5.9,99.0
41.7,124.9,24.0,-0.2,99.0
183.4,-37.0,79.4,-77.2,99.0
-2.2,31.5,111.9,30.9,99.0
-230.2,-117.2,127.5,34.3,99.0
-253.3,-103.3,214.4,55.3,99.0
-15.6,162.0,335.9,30.5,99.0
67.3,67.6,161.9,-30.5,99.0
-15.4,211.6,97.7,8.9,99.0
21.6,105.4,89.9,-137.2,99.0
124.3,-91.3,75.5,-159.8,99.0
47.5,-22.9,89.9,44.7,99.0
37.4,148.2,97.2,0.4,99.0
225.9,31.9,42.0,-120.4,99.0
326.7,-224.9,37.9,-317.2,99.0
129.4,-157.4,72.6,-259.8,99.0
342.0,-108.2,178.7,-119.3,99.0
329.0,19.7,145.9,34.0,99.0
259.9,-146.9,63.2,30.7,99.0
230.0,-123.6,95.8,71.8,99.0
347.1,-84.3,-114.0,54.2,99.0
344.1,10.8,96.9,-22.6,99.0
366.1,134.3,118.2,-39.6,99.0
179.6,363.1,-67.5,125.9,99.0
24.1,257.7,52.3,76.8,99.0
-48.6,11.6,-22.5,107.9,99.0
27.2,-167.9,17.5,-65.3,99.0
35.7,-175.4,59.8,-77.2,99.0
212.6,-251.5,141.2,-196.4,99.0
259.9,-16.5,288.9,-24.5,99.0
282.8,-33.0,23.7,110.2,99.0
191.1,141.8,12.7,70.0,99.0
336.2,25.6,35.8,30.0,99.0
97.1,144.0,45.1,-31.6,99.0
101.5,-125.8,67.1,-4.1,99.0
-38.6,-122.1,-34.8,-84.4,99.0
30.4,-112.8,-41.7,-85.2,99.0
-6.6,56.2,-2.5,-36.0,99.0
25.8,111.2,-83.5,-82.8,99.0
239.0,214.2,-324.5,-179.6,99.0
-190.3,343.0,-300.2,-108.7,99.0
-197.3,336.3,-229.4,-115.6,99.0
-8.7,-147.7,-188.0,-120.1,99.0
133.2,-45.1,-191.7,-196.0,99.0
290.4,-171.2,-18.3,-28.3,99.0
266.4,-270.2,14.8,85.0,99.0
293.8,33.0,147.4,-16.1,99.0
250.9,-6.0,257.3,-198.2,99.0
-43.0,100.8,199.4,-210.2,99.0
-216.0,-100.9,149.3,-248.5,99.0
197.8,79.6,188.9,-215.5,99.0
295.7,-8.6,26.8,-219.8,99.0
305.6,99.0,381.1,-36.6,99.0
193.8,66.7,289.1,-65.6,99.0
250.7,237.5,162.5,92.3,99.0
417.1,237.2,-4.2,66.8,99.0
527.2,392.1,-66.8,51.2,99.0
129.4,249.8,-159.5,133.0,99.0
-4.9,-286.7,-82.2,-164.9,99.0
-269.4,-122.4,-227.4,-135.3,99.0
-300.8,3.5,15.3,-123.5,99.0
-147.3,193.6,155.5,-176.1,99.0
-278.2,37.1,221.2,-173.0,99.0
-600.7,78.1,235.9,-366.3,99.0
-458.8,-117.1,-120.1,-244.0,99.0
-452.6,150.0,-169.9,62.3,99.0
-166.6,28.5,-54.0,16.5,99.0
157.5,-104.0,-63.9,130.8,99.0
300.7,-32.8,28.2,136.0,99.0
405.7,-79.9,-154.0,117.3,99.0
423.4,6.6,-96.1,87.8,99.0
211.8,7.6,-142.6,-85.2,99.0
117.1,98.8,-42.0,-145.0,99.0
107.0,110.7,35.7,-87.9,99.0
151.3,51.1,67.0,-100.1,99.0
133.6,182.9,155.8,-77.0,99.0
102.2,-155.9,69.0,-33.7,99.0
104.0,274.8,70.3,-21.7,99.0
5.5,220.0,86.7,-22.9,99.0
-210.6,-155.9,9.8,-17.2,99.0
-116.2,9.0,-95.3,-154.9,99.0
68.4,279.7,41.6,-153.7,99.0
108.1,117.6,-1.2,-139.6,99.0
164.0,102.2,-25.5,-146.2,99.0
-40.1,98.4,9.5,-125.5,99.0
-332.3,169.0,89.5,-121.7,99.0
123.4,-247.2,56.9,-48.8,99.0
170.4,-269.8,45.9,62.6,99.0
91.6,-18.4,13.1,69.9,99.0
111.4,63.8,-85.4,51.2,99.0
-171.4,277.8,2.5,8.2,99.0
-232.6,205.6,-29.8,-1.2,99.0
-350.8,-114.5,9.1,-2.0,99.0
-462.8,-135.9,15.4,60.4,99.0
-240.6,37.8,-83.2,116.0,99.0
-219.4,51.2,-88.2,-131.8,99.0
110.5,-53.0,-69.9,-130.0,99.0
320.4,-225.9,57.2,-169.3,99.0
-75.5,-153.1,87.1,97.1,99.0
-205.0,-49.2,100.6,157.2,99.0
-128.7,64.1,192.4,43.3,99.0
243.2,-21.4,210.6,58.6,99.0
339.3,52.3,-163.2,17.8,99.0
196.9,46.1,-245.4,43.4,99.0
120.9,29.9,-28.1,60.4,99.0
-170.0,-281.4,37.8,16.7,99.0
28.6,-321.6,2.4,38.6,99.0
92.6,-502.1,-185.5,44.4,99.0
34.5,-253.0,-245.5,87.1,99.0
-16.9,-188.3,-180.6,40.9,99.0
44.7,-140.0,-95.8,93.5,99.0
8.9,-6.0,23.6,16.4,99.0
-38.2,260.2,144.4,4.7,99.0
207.7,105.7,85.4,-20.6,99.0
-87.1,303.2,-63.7,85.4,99.0
122.6,159.0,53.9,52.1,99.0
-0.3,251.9,127.4,-164.9,99.0
7.4,10.6,-89.3,-236.1,99.0
150.9,-104.3,16.7,-19.4,99.0
235.3,-123.3,84.1,-23.9,99.0
167.7,1.7,-14.5,40.6,99.0
80.7,25.7,84.4,-121.4,99.0
7.9,-69.1,22.6,-75.8,99.0
46.0,-115.7,-39.8,31.8,99.0
8.5,-118.1,-60.5,49.4,99.0
71.5,-57.2,-41.8,22.6,99.0
60.3,42.9,-49.0,155.5,99.0
-34.8,233.4,-142.5,33.0,99.0
6.4,99.5,15.2,-184.7,99.0
7.9,-183.7,78.7,15.4,99.0
164.7,-572.8,-49.2,118.4,99.0
88.8,-530.0,1.9,46.7,99.0
-21.8,-642.4,-176.8,-16.0,99.0
-187.2,-343.1,-9.9,57.9,99.0
-159.1,-333.9,-135.0,35.7,99.0
42.7,-176.7,20.2,-176.7,99.0
99.8,-47.5,366.3,-36.3,99.0
90.1,153.0,426.0,158.9,99.0
46.8,399.1,262.8,-110.6,99.0
32.3,419.4,304.1,-122.0,99.0
30.4,188.9,195.9,-70.9,99.0
152.0,51.2,26.3,29.7,99.0
-51.1,100.4,75.5,-67.8,99.0
-91.4,357.2,99.9,-101.4,99.0
-169.3,-40.0,341.6,27.2,99.0
-56.6,-134.2,286.2,-5.6,99.0
132.0,-120.5,309.9,41.0,99.0
174.8,51.6,269.6,123.6,99.0
269.2,26.0,-65.0,10.4,99.0
210.1,114.1,-188.6,-178.0,99.0
189.1,-19.5,-219.2,-191.6,99.0
208.2,-102.8,9.3,-184.2,99.0
170.8,-6.4,-13.5,-22.9,99.0
-74.8,-82.6,-93.5,-250.8,99.0
-76.4,-39.7,-11.5,-272.1,99.0
-140.0,32.7,370.6,5.0,99.0
-141.3,154.7,457.0,142.8,99.0
27.1,23.1,504.2,256.6,99.0
128.5,227.5,699.7,265.3,99.0
22.8,201.2,497.5,97.1,99.0
239.9,175.6,206.4,49.0,99.0
613.0,-257.6,-204.1,154.0,99.0
307.0,-169.0,-530.6,150.7,99.0
210.3,-53.1,-450.3,-91.3,99.0
273.8,-205.3,-269.3,-141.6,99.0
304.4,-231.9,-321.2,46.1,99.0
328.8,-317.3,-224.3,-24.5,99.0
350.9,-15.0,-325.3,-131.5,99.0
379.3,30.1,196.0,-101.8,99.0
331.0,85.2,269.2,-29.1,99.0
347.4,133.6,261.1,34.4,99.0
145.7,75.4,234.1,-146.8,99.0
104.3,294.2,153.7,-104.8,99.0
-64.2,2.7,78.6,-45.1,99.0
-108.6,-149.6,-105.2,-57.8,99.0
79.5,-9.8,188.6,23.7,99.0
-58.9,199.4,58.4,64.3,99.0
-288.1,140.8,-15.8,56.5,99.0
-291.8,27.6,13.2,34.8,99.0
-53.1,47.0,-67.6,168.2,99.0
-101.7,-12.8,288.8,167.4,99.0
-222.6,-64.7,4.6,130.3,99.0
-305.0,36.9,-45.8,-58.2,99.0
-76.3,-332.7,-200.2,18.8,99.0
420.4,-68.6,-199.1,111.2,99.0
82.0,-182.5,-463.7,-66.3,99.0
36.8,-77.4,-84.9,-97.9,99.0
-43.6,-147.2,-171.1,-70.3,99.0
-64.8,-198.8,-260.3,-115.8,99.0
-92.2,68.5,-223.1,-252.2,99.0
-134.1,87.6,-66.6,-233.0,99.0
-153.4,36.4,-122.3,-167.8,99.0
-222.1,77.9,-136.8,30.4,99.0
21.9,206.9,-98.8,53.1,99.0
-159.7,265.6,-58.6,89.8,99.0
-162.1,0.4,-189.8,97.6,99.0
-121.5,-264.6,-106.6,101.1,99.0
68.8,-309.2,72.5,45.9,99.0
124.1,-544.0,66.6,37.0,99.0
114.5,-85.9,-107.6,-22.9,99.0
6.7,-103.4,-47.1,-7.0,99.0
67.4,-188.5,-27.8,10.6,99.0
25.9,-356.7,-15.4,5.0,99.0
-39.2,-377.3,27.2,-35.6,99.0
-173.3,-24.9,-12.9,-28.1,99.0
-103.4,-292.3,23.9,29.6,99.0
30.5,-46.6,-72.8,-16.1,99.0
-92.4,-104.4,-53.5,122.0,99.0
10.2,28.8,-189.4,-2.0,99.0
96.4,11.5,-126.2,-62.6,99.0
14.4,122.7,-0.7,-35.5,99.0
138.5,205.4,130.0,-154.9,99.0
306.9,95.2,42.3,-2.1,99.0
77.4,59.7,108.4,-107.0,99.0
11.0,47.4,-113.7,-9.1,99.0
-84.0,35.8,-35.5,-154.5,99.0
-2.0,12.3,-61.3,-150.2,99.0
445.2,2.9,101.5,-173.9,99.0
473.8,-90.5,238.8,-93.9,99.0
301.5,-129.6,-16.5,8.3,99.0
423.2,-191.6,-122.3,24.2,99.0
305.4,-295.8,-70.7,-60.7,99.0
-15.8,-33.1,-312.0,-57.4,99.0
-72.9,107.0,-452.6,43.1,99.0
82.3,115.8,-321.1,18.1,99.0
-18.5,-112.4,-77.8,94.1,99.0
36.0,-187.5,-95.3,197.7,99.0
53.2,-79.3,-36.8,220.6,99.0
-1.1,-36.2,-161.4,312.1,99.0
-7.6,124.9,-185.0,164.3,99.0
57.1,-15.5,-414.3,-1.4,99.0
18.5,-125.2,-405.2,26.4,99.0
69.8,-214.2,-416.7,230.5,99.0
35.2,-299.1,-381.6,266.2,99.0
453.4,-150.4,89.1,9.3,99.0
351.9,-235.0,-10.8,107.1,99.0
367.2,5.4,162.9,93.7,99.0
323.5,14.0,238.4,-145.1,99.0
136.0,-141.5,49.4,-350.0,99.0
315.0,-201.4,11.9,-205.7,99.0
142.0,-211.2,170.0,-212.6,99.0
78.0,-173.4,-186.8,-241.0,99.0
148.5,-169.0,-185.5,-143.7,99.0
97.6,72.3,-254.0,-84.0,99.0
-58.0,28.8,-145.1,-76.2,99.0
-126.2,78.4,127.8,-133.8,99.0
-103.9,103.0,263.5,-135.8,99.0
186.8,92.3,82.2,-26.0,99.0
236.7,-91.1,76.8,69.1,99.0
-36.8,-57.6,46.1,34.8,99.0
-4.4,-35.2,143.0,-60.0,99.0
159.6,102.1,33.1,2.5,99.0
226.8,45.2,-27.7,-182.2,99.0
250.8,110.6,-22.2,-300.2,99.0
250.3,-162.3,84.2,74.7,99.0
43.4,-97.3,-180.8,163.6,99.0
-59.4,78.8,-174.4,129.4,99.0
26.7,-91.1,-137.3,140.0,99.0
111.0,13.7,-33.7,189.0,99.0
53.7,-181.6,218.5,179.1,99.0
104.9,-21.1,273.9,-62.6,99.0
304.8,-176.6,159.8,72.2,99.0
7.4,-53.0,-170.7,107.5,99.0
406.3,44.5,-454.0,87.3,99.0
133.1,-40.1,-469.3,136.7,99.0
-166.5,-58.2,-289.8,-19.1,99.0
-402.2,84.1,215.8,-167.7,99.0
-465.4,-382.0,214.2,-120.3,99.0
-343.4,-353.3,239.9,-47.8,99.0
-345.2,-155.3,194.2,110.5,99.0
171.7,251.8,34.1,20.6,99.0
309.2,207.4,22.2,74.5,99.0
344.9,133.2,-1.9,3.1,99.0
195.4,89.7,10.6,36.2,99.0
-19.2,27.9,7.1,81.2,99.0
-178.4,-16.9,-68.6,-3.5,99.0
-445.1,15.8,-93.5,44.7,99.0
-254.0,70.7,45.4,101.6,99.0
181.5,-106.9,-54.0,122.2,99.0
44.3,3.7,136.2,21.8,99.0
6.3,49.0,139.5,37.8,99.0
54.7,5.8,145.8,-80.9,99.0
222.8,-70.1,26.9,-146.9,99.0
376.0,-13.9,-118.9,-75.0,99.0
71.6,-305.0,-54.4,-32.1,99.0
-113.5,-337.5,-60.8,-41.1,99.0
-47.4,-104.8,15.5,-46.7,99.0
-26.8,-141.4,-89.4,148.1,99.0
-2.8,-194.2,-26.0,80.2,99.0
65.3,-325.9,43.3,77.5,99.0
-136.3,48.0,-212.1,53.9,99.0
-6.6,148.0,-68.2,179.0,99.0
-42.3,107.4,-16.2,-43.4,99.0
-66.4,189.0,-11.0,-44.2,99.0
-311.7,112.4,-134.5,59.3,99.0
